Sp1	Sp2	Cor	type
ESV_494	ESV_1005	0.5392	0
ESV_494	ESV_1010	0.4893	0
ESV_494	ESV_1021	0.4546	0
ESV_494	ESV_1032	0.7105	0
ESV_494	ESV_1061	-0.485	1
ESV_494	ESV_1099	0.5151	0
ESV_494	ESV_1186	-0.4616	1
ESV_494	ESV_1193	-0.4672	1
ESV_494	ESV_1198	0.5253	0
ESV_494	ESV_1209	0.4576	0
ESV_494	ESV_1224	0.4592	0
ESV_494	ESV_1246	-0.4174	1
ESV_494	ESV_1277	0.5428	0
ESV_494	ESV_1298	0.5317	0
ESV_494	ESV_1342	0.5317	0
ESV_494	ESV_1367	-0.4236	1
ESV_494	ESV_1391	0.4201	0
ESV_494	ESV_1395	0.5257	0
ESV_494	ESV_1486	-0.4206	1
ESV_494	ESV_1497	-0.4368	1
ESV_494	ESV_1512	0.5143	0
ESV_494	ESV_1598	0.4721	0
ESV_494	ESV_1638	0.4994	0
ESV_494	ESV_1669	-0.4505	1
ESV_494	ESV_1701	0.4735	0
ESV_494	ESV_1702	0.4147	0
ESV_494	ESV_1826	0.4224	0
ESV_494	ESV_1856	0.478	0
ESV_494	ESV_1871	0.4986	0
ESV_494	ESV_1952	0.4613	0
ESV_494	ESV_2207	0.5218	0
ESV_494	ESV_2300	0.4294	0
ESV_494	ESV_2302	0.47	0
ESV_494	ESV_2531	0.5183	0
ESV_494	ESV_2856	0.5535	0
ESV_494	ESV_3000	0.4862	0
ESV_494	ESV_3109	0.5743	0
ESV_494	ESV_4304	0.4841	0
ESV_494	ESV_5383	0.4257	0
ESV_494	ESV_7534	0.4559	0
ESV_495	ESV_572	0.4561	0
ESV_495	ESV_580	0.4599	0
ESV_495	ESV_590	0.4705	0
ESV_495	ESV_593	0.4709	0
ESV_495	ESV_610	0.4139	0
ESV_495	ESV_671	0.4417	0
ESV_495	ESV_759	0.445	0
ESV_495	ESV_791	0.4404	0
ESV_495	ESV_806	0.579	0
ESV_495	ESV_1032	0.4826	0
ESV_495	ESV_1139	-0.4263	1
ESV_495	ESV_1277	0.4791	0
ESV_495	ESV_1287	0.4139	0
ESV_495	ESV_1305	0.4597	0
ESV_495	ESV_1497	-0.5105	1
ESV_495	ESV_1701	0.4191	0
ESV_495	ESV_2349	0.5213	0
ESV_495	ESV_2457	-0.4149	1
ESV_496	ESV_653	-0.4315	1
ESV_496	ESV_654	0.4287	0
ESV_496	ESV_670	-0.4365	1
ESV_496	ESV_771	0.4288	0
ESV_496	ESV_818	0.4801	0
ESV_496	ESV_1110	0.417	0
ESV_496	ESV_1598	-0.4213	1
ESV_497	ESV_501	-0.425	1
ESV_497	ESV_519	-0.5472	1
ESV_497	ESV_520	-0.4798	1
ESV_497	ESV_563	-0.4471	1
ESV_497	ESV_574	-0.4673	1
ESV_497	ESV_596	0.5243	0
ESV_497	ESV_609	0.5349	0
ESV_497	ESV_610	-0.4135	1
ESV_497	ESV_613	0.5436	0
ESV_497	ESV_619	-0.4425	1
ESV_497	ESV_621	-0.4189	1
ESV_497	ESV_644	-0.5234	1
ESV_497	ESV_648	0.4142	0
ESV_497	ESV_650	-0.4545	1
ESV_497	ESV_653	-0.57	1
ESV_497	ESV_670	-0.5654	1
ESV_497	ESV_678	-0.4284	1
ESV_497	ESV_720	0.5381	0
ESV_497	ESV_722	0.4196	0
ESV_497	ESV_727	-0.4242	1
ESV_497	ESV_734	0.5636	0
ESV_497	ESV_743	-0.4255	1
ESV_497	ESV_745	-0.4417	1
ESV_497	ESV_750	0.6087	0
ESV_497	ESV_758	-0.5319	1
ESV_497	ESV_763	0.4291	0
ESV_497	ESV_801	-0.6355	1
ESV_497	ESV_840	0.5666	0
ESV_497	ESV_849	-0.4525	1
ESV_497	ESV_873	0.4757	0
ESV_497	ESV_876	-0.4279	1
ESV_497	ESV_881	-0.528	1
ESV_497	ESV_885	0.4886	0
ESV_497	ESV_890	0.6532	0
ESV_497	ESV_893	0.4127	0
ESV_497	ESV_899	0.4811	0
ESV_497	ESV_924	0.5369	0
ESV_497	ESV_932	-0.4515	1
ESV_497	ESV_959	-0.4955	1
ESV_497	ESV_1005	-0.5219	1
ESV_497	ESV_1025	-0.4338	1
ESV_497	ESV_1036	-0.5055	1
ESV_497	ESV_1041	-0.4994	1
ESV_497	ESV_1048	-0.4402	1
ESV_497	ESV_1062	-0.4501	1
ESV_497	ESV_1064	-0.4272	1
ESV_497	ESV_1149	-0.4568	1
ESV_497	ESV_1153	0.5051	0
ESV_497	ESV_1154	0.4854	0
ESV_497	ESV_1169	0.4483	0
ESV_497	ESV_1170	0.5804	0
ESV_497	ESV_1178	0.4357	0
ESV_497	ESV_1231	-0.5184	1
ESV_497	ESV_1241	0.5653	0
ESV_497	ESV_1261	0.6093	0
ESV_497	ESV_1289	0.4545	0
ESV_497	ESV_1292	-0.4331	1
ESV_497	ESV_1309	0.5308	0
ESV_497	ESV_1314	0.4422	0
ESV_497	ESV_1334	0.4424	0
ESV_497	ESV_1344	0.4392	0
ESV_497	ESV_1362	0.5831	0
ESV_497	ESV_1380	0.5237	0
ESV_497	ESV_1418	0.4443	0
ESV_497	ESV_1431	0.4207	0
ESV_497	ESV_1473	0.4129	0
ESV_497	ESV_1537	0.4611	0
ESV_497	ESV_1545	0.4291	0
ESV_497	ESV_1631	0.4516	0
ESV_497	ESV_1632	-0.5021	1
ESV_497	ESV_1694	0.5605	0
ESV_497	ESV_1808	0.492	0
ESV_497	ESV_1820	0.4751	0
ESV_497	ESV_1894	0.4562	0
ESV_497	ESV_1914	-0.4598	1
ESV_497	ESV_2597	0.4918	0
ESV_497	ESV_2614	-0.5604	1
ESV_497	ESV_2805	-0.4166	1
ESV_497	ESV_3055	0.4656	0
ESV_497	ESV_3224	0.4794	0
ESV_497	ESV_3625	-0.4486	1
ESV_497	ESV_3832	0.4616	0
ESV_497	ESV_4506	0.473	0
ESV_497	ESV_4781	0.4406	0
ESV_497	ESV_9344	0.4156	0
ESV_498	ESV_770	0.4462	0
ESV_498	ESV_1270	0.4662	0
ESV_499	ESV_644	0.4342	0
ESV_499	ESV_648	-0.4513	1
ESV_499	ESV_715	0.4672	0
ESV_499	ESV_750	-0.4128	1
ESV_499	ESV_758	0.5306	0
ESV_499	ESV_763	-0.4912	1
ESV_499	ESV_792	-0.4438	1
ESV_499	ESV_858	-0.4419	1
ESV_499	ESV_872	-0.4217	1
ESV_499	ESV_873	-0.513	1
ESV_499	ESV_876	0.4436	0
ESV_499	ESV_951	0.4894	0
ESV_499	ESV_1222	-0.4633	1
ESV_499	ESV_1434	-0.4283	1
ESV_499	ESV_1597	-0.4331	1
ESV_499	ESV_1870	0.4197	0
ESV_499	ESV_3055	-0.428	1
ESV_499	ESV_3062	-0.4528	1
ESV_499	ESV_3224	-0.4629	1
ESV_499	ESV_4506	-0.4283	1
ESV_499	ESV_4781	-0.5137	1
ESV_501	ESV_616	0.4231	0
ESV_501	ESV_644	0.4705	0
ESV_501	ESV_653	0.4883	0
ESV_501	ESV_734	-0.497	1
ESV_501	ESV_750	-0.4505	1
ESV_501	ESV_759	0.6522	0
ESV_501	ESV_875	0.4804	0
ESV_501	ESV_890	-0.4134	1
ESV_501	ESV_893	-0.4622	1
ESV_501	ESV_946	-0.4369	1
ESV_501	ESV_1015	0.4419	0
ESV_501	ESV_1036	0.4317	0
ESV_501	ESV_1100	-0.4149	1
ESV_501	ESV_1153	-0.4652	1
ESV_501	ESV_1154	-0.45	1
ESV_501	ESV_1292	0.4511	0
ESV_501	ESV_1344	-0.4552	1
ESV_501	ESV_1380	-0.4632	1
ESV_501	ESV_1431	-0.4287	1
ESV_501	ESV_1650	0.433	0
ESV_501	ESV_1651	-0.4757	1
ESV_501	ESV_1808	-0.4217	1
ESV_501	ESV_1820	-0.4211	1
ESV_501	ESV_1845	-0.4147	1
ESV_501	ESV_1894	-0.4443	1
ESV_501	ESV_1914	0.4277	0
ESV_501	ESV_2567	-0.5075	1
ESV_501	ESV_2597	-0.4592	1
ESV_501	ESV_2614	0.4384	0
ESV_501	ESV_3425	-0.4901	1
ESV_502	ESV_661	0.4257	0
ESV_502	ESV_1924	0.4154	0
ESV_503	ESV_942	0.4819	0
ESV_503	ESV_971	-0.4259	1
ESV_503	ESV_1578	-0.4493	1
ESV_503	ESV_1685	-0.4128	1
ESV_504	ESV_539	0.4371	0
ESV_504	ESV_1139	0.4303	0
ESV_504	ESV_1598	-0.4591	1
ESV_504	ESV_1929	-0.4356	1
ESV_504	ESV_5360	-0.4275	1
ESV_505	ESV_507	-0.5569	1
ESV_505	ESV_521	0.4783	0
ESV_505	ESV_573	0.4155	0
ESV_505	ESV_609	-0.5916	1
ESV_505	ESV_616	0.5014	0
ESV_505	ESV_621	0.5261	0
ESV_505	ESV_644	0.4717	0
ESV_505	ESV_648	-0.4612	1
ESV_505	ESV_653	0.4543	0
ESV_505	ESV_664	0.4432	0
ESV_505	ESV_720	-0.5114	1
ESV_505	ESV_750	-0.422	1
ESV_505	ESV_852	-0.4447	1
ESV_505	ESV_872	-0.5191	1
ESV_505	ESV_875	0.4405	0
ESV_505	ESV_899	-0.4252	1
ESV_505	ESV_926	0.4144	0
ESV_505	ESV_959	0.5192	0
ESV_505	ESV_1036	0.4652	0
ESV_505	ESV_1048	0.4491	0
ESV_505	ESV_1064	0.435	0
ESV_505	ESV_1072	0.4219	0
ESV_505	ESV_1092	-0.4661	1
ESV_505	ESV_1123	0.4128	0
ESV_505	ESV_1199	-0.4506	1
ESV_505	ESV_1241	-0.547	1
ESV_505	ESV_1261	-0.4681	1
ESV_505	ESV_1287	-0.4155	1
ESV_505	ESV_1292	0.4366	0
ESV_505	ESV_1334	-0.4152	1
ESV_505	ESV_1362	-0.5164	1
ESV_505	ESV_1369	0.4562	0
ESV_505	ESV_1418	-0.5138	1
ESV_505	ESV_1719	-0.4902	1
ESV_505	ESV_1820	-0.4299	1
ESV_505	ESV_3031	-0.4367	1
ESV_505	ESV_3055	-0.4545	1
ESV_505	ESV_3133	-0.4717	1
ESV_505	ESV_3224	-0.5108	1
ESV_505	ESV_3832	-0.5038	1
ESV_506	ESV_520	0.4269	0
ESV_506	ESV_529	0.441	0
ESV_506	ESV_763	-0.4342	1
ESV_506	ESV_793	0.4421	0
ESV_506	ESV_873	-0.421	1
ESV_506	ESV_940	-0.4542	1
ESV_506	ESV_1151	0.4572	0
ESV_506	ESV_1380	-0.4423	1
ESV_506	ESV_1522	-0.4216	1
ESV_506	ESV_1588	-0.4471	1
ESV_506	ESV_2795	-0.4129	1
ESV_506	ESV_2966	-0.4705	1
ESV_507	ESV_520	-0.4478	1
ESV_507	ESV_609	0.5029	0
ESV_507	ESV_619	-0.4369	1
ESV_507	ESV_621	-0.4359	1
ESV_507	ESV_644	-0.4827	1
ESV_507	ESV_648	0.4306	0
ESV_507	ESV_653	-0.4749	1
ESV_507	ESV_691	-0.4133	1
ESV_507	ESV_734	0.552	0
ESV_507	ESV_872	0.6347	0
ESV_507	ESV_881	-0.4461	1
ESV_507	ESV_946	0.4324	0
ESV_507	ESV_994	-0.4147	1
ESV_507	ESV_1153	0.4186	0
ESV_507	ESV_1178	0.4423	0
ESV_507	ESV_1241	0.5759	0
ESV_507	ESV_1261	0.4909	0
ESV_507	ESV_1362	0.4507	0
ESV_507	ESV_1369	-0.4291	1
ESV_507	ESV_1418	0.5328	0
ESV_507	ESV_1627	0.4724	0
ESV_507	ESV_1678	-0.4169	1
ESV_507	ESV_1694	0.4439	0
ESV_507	ESV_1820	0.4837	0
ESV_507	ESV_1894	0.4408	0
ESV_507	ESV_2440	0.4475	0
ESV_507	ESV_2456	0.4337	0
ESV_507	ESV_2834	0.4387	0
ESV_507	ESV_2978	0.44	0
ESV_507	ESV_3055	0.4302	0
ESV_507	ESV_3133	0.5818	0
ESV_507	ESV_3832	0.499	0
ESV_507	ESV_4506	0.4247	0
ESV_508	ESV_576	0.4621	0
ESV_508	ESV_658	0.456	0
ESV_509	ESV_517	0.4539	0
ESV_509	ESV_532	0.4578	0
ESV_509	ESV_554	0.4981	0
ESV_509	ESV_563	0.4856	0
ESV_509	ESV_565	-0.4349	1
ESV_509	ESV_573	0.4973	0
ESV_509	ESV_583	-0.4607	1
ESV_509	ESV_593	-0.5468	1
ESV_509	ESV_599	0.6058	0
ESV_509	ESV_603	0.4583	0
ESV_509	ESV_644	0.4683	0
ESV_509	ESV_650	0.5508	0
ESV_509	ESV_663	-0.4212	1
ESV_509	ESV_665	0.5028	0
ESV_509	ESV_671	-0.482	1
ESV_509	ESV_678	0.4904	0
ESV_509	ESV_702	-0.4508	1
ESV_509	ESV_715	0.5034	0
ESV_509	ESV_743	0.4982	0
ESV_509	ESV_745	0.4246	0
ESV_509	ESV_758	0.4926	0
ESV_509	ESV_799	-0.4261	1
ESV_509	ESV_806	-0.418	1
ESV_509	ESV_811	0.5522	0
ESV_509	ESV_826	0.4297	0
ESV_509	ESV_842	0.4951	0
ESV_509	ESV_885	-0.4906	1
ESV_509	ESV_896	0.5042	0
ESV_509	ESV_924	-0.4209	1
ESV_509	ESV_958	0.638	0
ESV_509	ESV_959	0.4946	0
ESV_509	ESV_998	0.4126	0
ESV_509	ESV_1010	-0.4393	1
ESV_509	ESV_1032	-0.4504	1
ESV_509	ESV_1048	0.4458	0
ESV_509	ESV_1062	0.5262	0
ESV_509	ESV_1064	0.5293	0
ESV_509	ESV_1072	0.4565	0
ESV_509	ESV_1092	-0.4898	1
ESV_509	ESV_1101	0.4442	0
ESV_509	ESV_1130	0.4776	0
ESV_509	ESV_1149	0.4766	0
ESV_509	ESV_1151	0.4171	0
ESV_509	ESV_1159	0.4882	0
ESV_509	ESV_1166	0.4722	0
ESV_509	ESV_1169	-0.482	1
ESV_509	ESV_1176	0.5311	0
ESV_509	ESV_1186	0.462	0
ESV_509	ESV_1193	0.4174	0
ESV_509	ESV_1265	0.4547	0
ESV_509	ESV_1272	0.5167	0
ESV_509	ESV_1277	-0.4546	1
ESV_509	ESV_1307	0.5129	0
ESV_509	ESV_1408	0.4519	0
ESV_509	ESV_1444	0.4339	0
ESV_509	ESV_1619	0.5116	0
ESV_509	ESV_1632	0.4777	0
ESV_509	ESV_1762	-0.4383	1
ESV_509	ESV_1856	-0.4503	1
ESV_509	ESV_1870	0.7151	0
ESV_509	ESV_1913	0.4951	0
ESV_509	ESV_2149	0.4177	0
ESV_509	ESV_2207	-0.4344	1
ESV_509	ESV_2448	0.4748	0
ESV_509	ESV_2631	0.425	0
ESV_509	ESV_2805	0.4759	0
ESV_509	ESV_4043	0.5395	0
ESV_511	ESV_527	0.4591	0
ESV_511	ESV_737	0.4136	0
ESV_511	ESV_1378	0.4469	0
ESV_513	ESV_529	0.4281	0
ESV_513	ESV_581	0.5057	0
ESV_513	ESV_621	0.5637	0
ESV_513	ESV_700	0.4392	0
ESV_513	ESV_758	0.4849	0
ESV_513	ESV_808	0.4365	0
ESV_513	ESV_842	0.5164	0
ESV_513	ESV_881	0.4194	0
ESV_513	ESV_994	0.4664	0
ESV_513	ESV_1064	0.4673	0
ESV_513	ESV_1149	0.4574	0
ESV_513	ESV_1203	0.4153	0
ESV_513	ESV_1241	-0.4795	1
ESV_513	ESV_1334	-0.4203	1
ESV_513	ESV_1362	-0.4651	1
ESV_513	ESV_1443	-0.4488	1
ESV_513	ESV_1467	0.4998	0
ESV_513	ESV_1678	0.4327	0
ESV_513	ESV_3224	-0.4126	1
ESV_514	ESV_518	0.427	0
ESV_514	ESV_569	0.4244	0
ESV_514	ESV_624	0.5316	0
ESV_514	ESV_787	0.4826	0
ESV_514	ESV_803	0.4915	0
ESV_514	ESV_866	0.5071	0
ESV_514	ESV_920	0.4335	0
ESV_514	ESV_927	0.4437	0
ESV_514	ESV_933	0.4563	0
ESV_514	ESV_949	0.4296	0
ESV_514	ESV_980	0.4151	0
ESV_514	ESV_1061	0.4245	0
ESV_514	ESV_1088	0.4825	0
ESV_514	ESV_1124	0.4285	0
ESV_514	ESV_1192	0.4571	0
ESV_514	ESV_1244	0.5247	0
ESV_514	ESV_1339	0.4597	0
ESV_514	ESV_1367	0.4157	0
ESV_514	ESV_1468	0.4718	0
ESV_514	ESV_1874	-0.4913	1
ESV_514	ESV_1955	0.4227	0
ESV_514	ESV_4082	-0.424	1
ESV_515	ESV_519	-0.5724	1
ESV_515	ESV_526	0.477	0
ESV_515	ESV_561	-0.4998	1
ESV_515	ESV_609	0.5309	0
ESV_515	ESV_626	0.4145	0
ESV_515	ESV_656	0.4649	0
ESV_515	ESV_670	-0.4508	1
ESV_515	ESV_720	0.4666	0
ESV_515	ESV_801	-0.5008	1
ESV_515	ESV_873	0.4465	0
ESV_515	ESV_959	-0.518	1
ESV_515	ESV_1005	-0.4893	1
ESV_515	ESV_1041	-0.4333	1
ESV_515	ESV_1362	0.4134	0
ESV_515	ESV_1412	0.4577	0
ESV_515	ESV_1637	-0.4153	1
ESV_516	ESV_517	0.5116	0
ESV_516	ESV_532	0.429	0
ESV_516	ESV_582	0.5316	0
ESV_516	ESV_603	0.4632	0
ESV_516	ESV_609	-0.4712	1
ESV_516	ESV_624	-0.4537	1
ESV_516	ESV_644	0.481	0
ESV_516	ESV_663	-0.5158	1
ESV_516	ESV_667	0.5814	0
ESV_516	ESV_678	0.5302	0
ESV_516	ESV_705	0.449	0
ESV_516	ESV_758	0.4434	0
ESV_516	ESV_792	-0.4411	1
ESV_516	ESV_876	0.4889	0
ESV_516	ESV_890	-0.4274	1
ESV_516	ESV_924	-0.5147	1
ESV_516	ESV_959	0.436	0
ESV_516	ESV_1080	0.4131	0
ESV_516	ESV_1149	0.5077	0
ESV_516	ESV_1159	0.4706	0
ESV_516	ESV_1166	0.5087	0
ESV_516	ESV_1169	-0.5337	1
ESV_516	ESV_1176	0.4217	0
ESV_516	ESV_1240	0.4421	0
ESV_516	ESV_1272	0.5517	0
ESV_516	ESV_1287	-0.4459	1
ESV_516	ESV_1307	0.4428	0
ESV_516	ESV_1319	0.4252	0
ESV_516	ESV_1449	-0.4324	1
ESV_516	ESV_1534	0.4429	0
ESV_516	ESV_1913	0.4808	0
ESV_516	ESV_2631	0.5009	0
ESV_516	ESV_4043	0.5176	0
ESV_517	ESV_521	0.4548	0
ESV_517	ESV_527	-0.4614	1
ESV_517	ESV_532	0.4854	0
ESV_517	ESV_540	0.5334	0
ESV_517	ESV_549	-0.435	1
ESV_517	ESV_554	0.4481	0
ESV_517	ESV_563	0.5535	0
ESV_517	ESV_565	-0.4248	1
ESV_517	ESV_573	0.4463	0
ESV_517	ESV_598	0.5018	0
ESV_517	ESV_599	0.4285	0
ESV_517	ESV_603	0.6249	0
ESV_517	ESV_644	0.5752	0
ESV_517	ESV_650	0.5015	0
ESV_517	ESV_663	-0.4791	1
ESV_517	ESV_667	0.4496	0
ESV_517	ESV_678	0.5053	0
ESV_517	ESV_685	0.417	0
ESV_517	ESV_702	-0.4266	1
ESV_517	ESV_705	0.4792	0
ESV_517	ESV_715	0.5247	0
ESV_517	ESV_734	-0.4583	1
ESV_517	ESV_743	0.5849	0
ESV_517	ESV_758	0.5866	0
ESV_517	ESV_792	-0.4729	1
ESV_517	ESV_801	0.5492	0
ESV_517	ESV_806	-0.5616	1
ESV_517	ESV_819	0.4316	0
ESV_517	ESV_822	0.4236	0
ESV_517	ESV_829	-0.4666	1
ESV_517	ESV_836	-0.4373	1
ESV_517	ESV_863	-0.4539	1
ESV_517	ESV_876	0.5494	0
ESV_517	ESV_885	-0.4645	1
ESV_517	ESV_896	0.4483	0
ESV_517	ESV_924	-0.4416	1
ESV_517	ESV_932	0.4227	0
ESV_517	ESV_935	0.4611	0
ESV_517	ESV_946	-0.4884	1
ESV_517	ESV_959	0.4977	0
ESV_517	ESV_1036	0.5537	0
ESV_517	ESV_1064	0.5003	0
ESV_517	ESV_1073	-0.4692	1
ESV_517	ESV_1092	-0.5248	1
ESV_517	ESV_1149	0.6299	0
ESV_517	ESV_1152	0.4512	0
ESV_517	ESV_1153	-0.4693	1
ESV_517	ESV_1159	0.4545	0
ESV_517	ESV_1166	0.4978	0
ESV_517	ESV_1169	-0.639	1
ESV_517	ESV_1176	0.4343	0
ESV_517	ESV_1180	0.4197	0
ESV_517	ESV_1204	0.4353	0
ESV_517	ESV_1241	-0.4198	1
ESV_517	ESV_1272	0.4472	0
ESV_517	ESV_1287	-0.5288	1
ESV_517	ESV_1292	0.4487	0
ESV_517	ESV_1307	0.4245	0
ESV_517	ESV_1357	-0.4374	1
ESV_517	ESV_1369	0.438	0
ESV_517	ESV_1444	0.4522	0
ESV_517	ESV_1449	-0.48	1
ESV_517	ESV_1532	-0.457	1
ESV_517	ESV_1534	0.464	0
ESV_517	ESV_1572	0.4226	0
ESV_517	ESV_1650	0.4577	0
ESV_517	ESV_1755	-0.4384	1
ESV_517	ESV_1762	-0.4631	1
ESV_517	ESV_1870	0.5852	0
ESV_517	ESV_1913	0.4487	0
ESV_517	ESV_3055	-0.4203	1
ESV_517	ESV_3224	-0.5084	1
ESV_517	ESV_4043	0.4944	0
ESV_517	ESV_4506	-0.4382	1
ESV_518	ESV_558	0.4521	0
ESV_518	ESV_569	0.431	0
ESV_518	ESV_626	0.4129	0
ESV_518	ESV_676	-0.4373	1
ESV_518	ESV_866	0.545	0
ESV_518	ESV_884	0.5128	0
ESV_518	ESV_1021	-0.4338	1
ESV_518	ESV_1077	0.5224	0
ESV_518	ESV_1553	-0.4338	1
ESV_518	ESV_4304	-0.4633	1
ESV_519	ESV_520	0.5421	0
ESV_519	ESV_521	0.4271	0
ESV_519	ESV_540	0.5789	0
ESV_519	ESV_549	-0.5179	1
ESV_519	ESV_553	0.479	0
ESV_519	ESV_609	-0.5647	1
ESV_519	ESV_613	-0.4258	1
ESV_519	ESV_619	0.5906	0
ESV_519	ESV_644	0.4539	0
ESV_519	ESV_648	-0.467	1
ESV_519	ESV_653	0.5865	0
ESV_519	ESV_656	-0.5151	1
ESV_519	ESV_670	0.7643	0
ESV_519	ESV_703	0.487	0
ESV_519	ESV_720	-0.5412	1
ESV_519	ESV_734	-0.4645	1
ESV_519	ESV_745	0.4599	0
ESV_519	ESV_747	0.4581	0
ESV_519	ESV_750	-0.4379	1
ESV_519	ESV_758	0.4924	0
ESV_519	ESV_800	-0.4144	1
ESV_519	ESV_801	0.7849	0
ESV_519	ESV_803	-0.4375	1
ESV_519	ESV_825	-0.4325	1
ESV_519	ESV_848	0.5763	0
ESV_519	ESV_873	-0.5019	1
ESV_519	ESV_881	0.5963	0
ESV_519	ESV_890	-0.5327	1
ESV_519	ESV_899	-0.4702	1
ESV_519	ESV_927	-0.4395	1
ESV_519	ESV_949	-0.4269	1
ESV_519	ESV_959	0.6441	0
ESV_519	ESV_1005	0.6832	0
ESV_519	ESV_1017	0.4222	0
ESV_519	ESV_1025	0.4413	0
ESV_519	ESV_1036	0.6236	0
ESV_519	ESV_1041	0.573	0
ESV_519	ESV_1062	0.4558	0
ESV_519	ESV_1072	0.4335	0
ESV_519	ESV_1152	0.4234	0
ESV_519	ESV_1154	-0.4458	1
ESV_519	ESV_1231	0.4857	0
ESV_519	ESV_1241	-0.48	1
ESV_519	ESV_1259	0.4502	0
ESV_519	ESV_1261	-0.4166	1
ESV_519	ESV_1292	0.5199	0
ESV_519	ESV_1298	0.5884	0
ESV_519	ESV_1309	-0.469	1
ESV_519	ESV_1334	-0.5432	1
ESV_519	ESV_1342	0.5247	0
ESV_519	ESV_1344	-0.413	1
ESV_519	ESV_1362	-0.4383	1
ESV_519	ESV_1395	0.4694	0
ESV_519	ESV_1572	0.4221	0
ESV_519	ESV_1598	0.4335	0
ESV_519	ESV_1631	-0.4335	1
ESV_519	ESV_1689	0.4462	0
ESV_519	ESV_1694	-0.4892	1
ESV_519	ESV_1789	-0.4206	1
ESV_519	ESV_1794	0.4358	0
ESV_519	ESV_1808	-0.4328	1
ESV_519	ESV_1914	0.4547	0
ESV_519	ESV_1972	-0.4164	1
ESV_519	ESV_2302	0.5237	0
ESV_519	ESV_2332	0.4502	0
ESV_519	ESV_2597	-0.4132	1
ESV_519	ESV_2614	0.5177	0
ESV_519	ESV_3000	0.4516	0
ESV_519	ESV_3055	-0.4596	1
ESV_519	ESV_3109	0.5261	0
ESV_519	ESV_3138	0.4128	0
ESV_519	ESV_3562	0.453	0
ESV_519	ESV_3625	0.4132	0
ESV_519	ESV_3814	0.4608	0
ESV_519	ESV_3909	0.464	0
ESV_519	ESV_4506	-0.4305	1
ESV_520	ESV_521	0.4133	0
ESV_520	ESV_549	-0.4242	1
ESV_520	ESV_571	0.4502	0
ESV_520	ESV_590	0.4841	0
ESV_520	ESV_596	-0.5613	1
ESV_520	ESV_609	-0.4361	1
ESV_520	ESV_610	0.4913	0
ESV_520	ESV_619	0.7006	0
ESV_520	ESV_621	0.4171	0
ESV_520	ESV_629	-0.4235	1
ESV_520	ESV_644	0.5038	0
ESV_520	ESV_648	-0.4416	1
ESV_520	ESV_653	0.6438	0
ESV_520	ESV_670	0.6389	0
ESV_520	ESV_703	0.4803	0
ESV_520	ESV_734	-0.5023	1
ESV_520	ESV_750	-0.4766	1
ESV_520	ESV_758	0.4936	0
ESV_520	ESV_763	-0.4586	1
ESV_520	ESV_801	0.6064	0
ESV_520	ESV_825	-0.4718	1
ESV_520	ESV_840	-0.4329	1
ESV_520	ESV_848	0.4997	0
ESV_520	ESV_858	-0.4531	1
ESV_520	ESV_872	-0.4707	1
ESV_520	ESV_873	-0.5288	1
ESV_520	ESV_881	0.6223	0
ESV_520	ESV_1005	0.5742	0
ESV_520	ESV_1025	0.5547	0
ESV_520	ESV_1036	0.538	0
ESV_520	ESV_1041	0.5516	0
ESV_520	ESV_1048	0.4183	0
ESV_520	ESV_1134	-0.4685	1
ESV_520	ESV_1153	-0.4646	1
ESV_520	ESV_1154	-0.5167	1
ESV_520	ESV_1170	-0.4345	1
ESV_520	ESV_1178	-0.4923	1
ESV_520	ESV_1188	0.4443	0
ESV_520	ESV_1241	-0.5329	1
ESV_520	ESV_1259	0.4909	0
ESV_520	ESV_1261	-0.5006	1
ESV_520	ESV_1263	-0.4225	1
ESV_520	ESV_1292	0.5718	0
ESV_520	ESV_1298	0.4741	0
ESV_520	ESV_1309	-0.495	1
ESV_520	ESV_1314	-0.5394	1
ESV_520	ESV_1334	-0.4254	1
ESV_520	ESV_1338	-0.4227	1
ESV_520	ESV_1344	-0.445	1
ESV_520	ESV_1353	0.4841	0
ESV_520	ESV_1362	-0.4399	1
ESV_520	ESV_1380	-0.5063	1
ESV_520	ESV_1395	0.4506	0
ESV_520	ESV_1434	-0.4453	1
ESV_520	ESV_1467	0.444	0
ESV_520	ESV_1537	-0.5101	1
ESV_520	ESV_1631	-0.4212	1
ESV_520	ESV_1678	0.4572	0
ESV_520	ESV_1694	-0.4997	1
ESV_520	ESV_1713	-0.4277	1
ESV_520	ESV_1808	-0.4738	1
ESV_520	ESV_1843	-0.4461	1
ESV_520	ESV_1882	-0.4606	1
ESV_520	ESV_1894	-0.4673	1
ESV_520	ESV_1914	0.5576	0
ESV_520	ESV_1972	-0.4871	1
ESV_520	ESV_2115	-0.4593	1
ESV_520	ESV_2302	0.4239	0
ESV_520	ESV_2597	-0.453	1
ESV_520	ESV_2606	-0.4174	1
ESV_520	ESV_2614	0.4219	0
ESV_520	ESV_3055	-0.4415	1
ESV_520	ESV_3109	0.4743	0
ESV_520	ESV_3133	-0.4674	1
ESV_520	ESV_3832	-0.4909	1
ESV_520	ESV_4506	-0.4589	1
ESV_520	ESV_8355	-0.4467	1
ESV_521	ESV_540	0.4349	0
ESV_521	ESV_549	-0.4411	1
ESV_521	ESV_555	-0.4536	1
ESV_521	ESV_573	0.4188	0
ESV_521	ESV_596	-0.4322	1
